namespace	key	source_text	context
CodeRescueCampaign	campaign.406.nairobi_ke.radio_briefing	Radio briefing: Nairobi, KE is stop 406 on the national route. Secure the Nairobi Command Obelisk in the African Urban Relay, finish the loops, divisibility, and ordered branches lesson, then extract the survivor team. New city feature: Beacon cycle yard 2: numbered pylons emphasize checking 15 before 3 or 5.	Radio/subtitle briefing for Nairobi, KE
CodeRescueCampaign	campaign.406.nairobi_ke.hint	Hint: test divisible by 15 first, because those numbers are also divisible by 3 and 5.	Coding hint for Nairobi, KE
CodeRescueCampaign	campaign.406.nairobi_ke.visible	Visible test: fizzBuzz(15) must produce the classic 1..15 FizzBuzz sequence.	Visible test description for Nairobi, KE
CodeRescueCampaign	campaign.406.nairobi_ke.hidden	Hidden tests: extended beacon sweep length 17 checks later multiples of 3, 5, and 15.	Hidden test description for Nairobi, KE
CodeRescueCampaign	campaign.407.johannesburg_za.terminal_title	Johannesburg: Mirror-Code Integrity Check	Terminal title for Johannesburg, ZA
CodeRescueCampaign	campaign.407.johannesburg_za.mission_brief	"Johannesburg uses mirrored access codes. Write isPalindrome/is_palindrome to accept real mirror codes and reject impostors. Stage 5 - Algorithmic Search. Curriculum focus: mirror checks and edge cases. Stage goal: Use algorithmic invariants to reduce work, especially bounds, sentinels, and sorted data. Graduation strategy: compare paired characters and test both pass and fail cases. Recommended first pass: C+. Hint: compare the first and last characters, then move inward until the scan crosses. Architecture: African Urban Relay with mirrored plaza around Johannesburg Relay Bridge, signature 407 Play detail: Mirror-code walk 3: paired light posts teach left/right character comparisons. Language track: C+ track emphasizes C-style fundamentals with gentle C++ standard-library introductions. Current concept: mirror checks and edge cases. Rank 407 launch track note: this run keeps the campaign terminal on the language selected before deployment. Learning support: Why this matters: two-sided comparison builds the habit of proving both acceptance and rejection cases. Predict before coding: predict one passing mirror code and one failing impostor code. Optional worked example: worked example: level passes because l/e mirror e/l; signal fails. Code-trace mini-game: trace one visible case before editing. Mistake glossary: returning true too early accepts impostor codes. Hidden-test replay: after validation, compare the visible case with the seeded hidden batch 3. Visual debugger: paired mirror posts highlight left and right indexes together so players can see why a mismatch rejects the code. Progression plan: curriculum map places this mission in Stage 5 - Algorithmic Search; spaced review path: capstone review combining structures, validation, and search; expansion bridge: multi-function capstone combining two or three concepts; side objectives reward comments, edge cases, and clean returns. Character plan: archive integrity analyst mentor NPC, named survivor team, role icon, post-rescue dialogue, recurring radio ally, readable nameplate, and debrief vignette for Johannesburg. Flow plan: first-session route preview, practice-only terminal option, replay-from-journal hook, beginner/normal/challenge tuning band 5, terminal-pressure dampener, return markers, fail-safe objective board, reward choice kiosk, stage recap, profile stats, review recommendation, and save-slot preview. Accessibility and polish plan: scalable terminal/HUD/subtitle text, colorblind-safe markers, remappable keyboard/controller prompts, screen-reader mission summary, wrapped severity-labeled errors, audio stingers, African Urban Relay ambient loop, low-combat learning note, photo/inspect cue, main-menu curriculum access, loading tip, and subtitle-safe radio layout. QA plan: runtime spawn audit sample 407, tutorial-terminal-rescue-extraction-fast-travel smoke path, performance budgets for enemies/proxies/props/lights/text, packaged-build audit, and weekly release checklist sign-off. Visible test: isPalindrome(""racecar"") must return true. Hidden tests: a real mirror word must pass and a rescue-code impostor must fail."	Terminal mission brief for Johannesburg, ZA
CodeRescueCampaign	campaign.407.johannesburg_za.radio_briefing	Radio briefing: Johannesburg, ZA is stop 407 on the national route. Secure the Johannesburg Relay Bridge in the African Urban Relay, finish the mirror checks and edge cases lesson, then extract the survivor team. New city feature: Mirror-code walk 3: paired light posts teach left/right character comparisons.	Radio/subtitle briefing for Johannesburg, ZA
CodeRescueCampaign	campaign.407.johannesburg_za.hint	Hint: compare the first and last characters, then move inward until the scan crosses.	Coding hint for Johannesburg, ZA
CodeRescueCampaign	campaign.407.johannesburg_za.visible	"Visible test: isPalindrome(""racecar"") must return true."	Visible test description for Johannesburg, ZA
CodeRescueCampaign	campaign.407.johannesburg_za.hidden	Hidden tests: a real mirror word must pass and a rescue-code impostor must fail.	Hidden test description for Johannesburg, ZA
CodeRescueCampaign	campaign.408.cape_town_za.terminal_title	Cape Town: Sorted Cache Binary Search	Terminal title for Cape Town, ZA
CodeRescueCampaign	campaign.408.cape_town_za.mission_brief	Cape Town is searching a sorted supply cache. Write binarySearch/binary_search to find a target by halving the search space, returning the target index or the not-found value. Stage 5 - Algorithmic Search. Curriculum focus: halving a sorted search space with bounds. Stage goal: Use algorithmic invariants to reduce work, especially bounds, sentinels, and sorted data. Graduation strategy: track low/high bounds, test the midpoint, and discard half the search space. Recommended first pass: C++. Hint: keep low and high bounds; if the midpoint is too small, move low up, otherwise move high down. Architecture: African Urban Relay with halved search vault around Cape Town Power Crown, signature 408 Play detail: Sorted-cache vault 4: shrinking light bands show low, mid, and high bounds. Language track: C++ track emphasizes typed functions, vectors, strings, and standard-library algorithms. Current concept: halving a sorted search space with bounds. Rank 408 launch track note: this run keeps the campaign terminal on the language selected before deployment. Learning support: Why this matters: halving a search space turns brute force into a fast algorithmic decision. Predict before coding: predict low, mid, and high after the first comparison. Optional worked example: worked example: target 6 in [2,4,6,8] checks the middle before shrinking. Code-trace mini-game: trace one visible case before editing. Mistake glossary: stale bounds repeat the same mid and never prove not-found. Hidden-test replay: after validation, compare the visible case with the seeded hidden batch 4. Visual debugger: shrinking light bands mark low, mid, high, and discarded ranges so each comparison visibly halves the space. Progression plan: curriculum map places this mission in Stage 5 - Algorithmic Search; spaced review path: capstone review combining structures, validation, and search; expansion bridge: multi-function capstone combining two or three concepts; side objectives reward comments, edge cases, and clean returns. Character plan: supply-cache analyst mentor NPC, named survivor team, role icon, post-rescue dialogue, recurring radio ally, readable nameplate, and debrief vignette for Cape Town. Flow plan: first-session route preview, practice-only terminal option, replay-from-journal hook, beginner/normal/challenge tuning band 5, terminal-pressure dampener, return markers, fail-safe objective board, reward choice kiosk, stage recap, profile stats, review recommendation, and save-slot preview. Accessibility and polish plan: scalable terminal/HUD/subtitle text, colorblind-safe markers, remappable keyboard/controller prompts, screen-reader mission summary, wrapped severity-labeled errors, audio stingers, African Urban Relay ambient loop, low-combat learning note, photo/inspect cue, main-menu curriculum access, loading tip, and subtitle-safe radio layout. QA plan: runtime spawn audit sample 408, tutorial-terminal-rescue-extraction-fast-travel smoke path, performance budgets for enemies/proxies/props/lights/text, packaged-build audit, and weekly release checklist sign-off. Visible test: binarySearch([2,4,6,8,10], 6) must find the target without scanning linearly. Hidden tests: sorted-cache batch 4 includes first, middle, last, and not-found targets.	Terminal mission brief for Cape Town, ZA
CodeRescueCampaign	campaign.408.cape_town_za.radio_briefing	Radio briefing: Cape Town, ZA is stop 408 on the national route. Secure the Cape Town Power Crown in the African Urban Relay, finish the halving a sorted search space with bounds lesson, then extract the survivor team. New city feature: Sorted-cache vault 4: shrinking light bands show low, mid, and high bounds.	Radio/subtitle briefing for Cape Town, ZA
CodeRescueCampaign	campaign.408.cape_town_za.hint	Hint: keep low and high bounds; if the midpoint is too small, move low up, otherwise move high down.	Coding hint for Cape Town, ZA
CodeRescueCampaign	campaign.408.cape_town_za.visible	Visible test: binarySearch([2,4,6,8,10], 6) must find the target without scanning linearly.	Visible test description for Cape Town, ZA
CodeRescueCampaign	campaign.408.cape_town_za.hidden	Hidden tests: sorted-cache batch 4 includes first, middle, last, and not-found targets.	Hidden test description for Cape Town, ZA
CodeRescueCampaign	campaign.409.addis_ababa_et.terminal_title	Addis Ababa: Evacuation Chain Traversal	Terminal title for Addis Ababa, ET
CodeRescueCampaign	campaign.409.addis_ababa_et.mission_brief	Addis Ababa has a broken evacuation chain. Write countNodes/count_nodes to follow next-index links from the start node until the chain ends. Stage 5 - Algorithmic Search. Curriculum focus: stateful traversal through linked rescue nodes. Stage goal: Use algorithmic invariants to reduce work, especially bounds, sentinels, and sorted data. Graduation strategy: advance from one rescue node to the next until the chain ends. Recommended first pass: Java. Hint: start at the given node, count it, then replace current with the next index until the chain says stop. Architecture: African Urban Relay with linked evacuation posts around Addis Ababa Signal Spire, signature 409 Play detail: Evacuation chain 1: node markers show current, next, and stop sentinel movement. Language track: Java track emphasizes exact public static signatures, typed arrays, and readable branch blocks. Current concept: stateful traversal through linked rescue nodes. Rank 409 launch track note: this run keeps the campaign terminal on the language selected before deployment. Learning support: Why this matters: node traversal teaches state, sentinel values, and moving through connected structures. Predict before coding: predict the node visit order from start to sentinel. Optional worked example: worked example: next=[1,2,-1], start=0 visits three nodes. Code-trace mini-game: trace one visible case before editing. Mistake glossary: forgetting to advance current creates an infinite evacuation loop. Hidden-test replay: after validation, compare the visible case with the seeded hidden batch 5. Visual debugger: linked rescue posts label current, next, count, and sentinel so traversal state is visible at each step. Progression plan: curriculum map places this mission in Stage 5 - Algorithmic Search; spaced review path: capstone review combining structures, validation, and search; expansion bridge: multi-function capstone combining two or three concepts; side objectives reward comments, edge cases, and clean returns. Character plan: network engineer mentor NPC, named survivor team, role icon, post-rescue dialogue, recurring radio ally, readable nameplate, and debrief vignette for Addis Ababa. Flow plan: first-session route preview, practice-only terminal option, replay-from-journal hook, beginner/normal/challenge tuning band 5, terminal-pressure dampener, return markers, fail-safe objective board, reward choice kiosk, stage recap, profile stats, review recommendation, and save-slot preview. Accessibility and polish plan: scalable terminal/HUD/subtitle text, colorblind-safe markers, remappable keyboard/controller prompts, screen-reader mission summary, wrapped severity-labeled errors, audio stingers, African Urban Relay ambient loop, low-combat learning note, photo/inspect cue, main-menu curriculum access, loading tip, and subtitle-safe radio layout. QA plan: runtime spawn audit sample 409, tutorial-terminal-rescue-extraction-fast-travel smoke path, performance budgets for enemies/proxies/props/lights/text, packaged-build audit, and weekly release checklist sign-off. Visible test: countNodes over the chain 0 -> 1 -> 2 -> stop must return 3. Hidden tests: evacuation chain batch 5 changes the start node and stops only at the sentinel.	Terminal mission brief for Addis Ababa, ET
CodeRescueCampaign	campaign.409.addis_ababa_et.radio_briefing	Radio briefing: Addis Ababa, ET is stop 409 on the national route. Secure the Addis Ababa Signal Spire in the African Urban Relay, finish the stateful traversal through linked rescue nodes lesson, then extract the survivor team. New city feature: Evacuation chain 1: node markers show current, next, and stop sentinel movement.	Radio/subtitle briefing for Addis Ababa, ET
CodeRescueCampaign	campaign.409.addis_ababa_et.hint	Hint: start at the given node, count it, then replace current with the next index until the chain says stop.	Coding hint for Addis Ababa, ET
CodeRescueCampaign	campaign.409.addis_ababa_et.visible	Visible test: countNodes over the chain 0 -> 1 -> 2 -> stop must return 3.	Visible test description for Addis Ababa, ET
CodeRescueCampaign	campaign.409.addis_ababa_et.hidden	Hidden tests: evacuation chain batch 5 changes the start node and stops only at the sentinel.	Hidden test description for Addis Ababa, ET
CodeRescueCampaign	campaign.410.dar_es_salaam_tz.terminal_title	Dar es Salaam: Sorted Cache Binary Search	Terminal title for Dar es Salaam, TZ
CodeRescueCampaign	campaign.410.dar_es_salaam_tz.mission_brief	Dar es Salaam is searching a sorted supply cache. Write binarySearch/binary_search to find a target by halving the search space, returning the target index or the not-found value. Stage 5 - Algorithmic Search. Curriculum focus: halving a sorted search space with bounds. Stage goal: Use algorithmic invariants to reduce work, especially bounds, sentinels, and sorted data. Graduation strategy: track low/high bounds, test the midpoint, and discard half the search space. Recommended first pass: C. Hint: keep low and high bounds; if the midpoint is too small, move low up, otherwise move high down. Architecture: African Urban Relay with halved search vault around Dar es Salaam Rescue Arch, signature 410 Play detail: Sorted-cache vault 2: shrinking light bands show low, mid, and high bounds. Language track: C track emphasizes buffer safety, pointer discipline, null terminators, and explicit counts. Current concept: halving a sorted search space with bounds. Rank 410 launch track note: this run keeps the campaign terminal on the language selected before deployment. Learning support: Why this matters: halving a search space turns brute force into a fast algorithmic decision. Predict before coding: predict low, mid, and high after the first comparison. Optional worked example: worked example: target 6 in [2,4,6,8] checks the middle before shrinking. Code-trace mini-game: trace one visible case before editing. Mistake glossary: stale bounds repeat the same mid and never prove not-found. Hidden-test replay: after validation, compare the visible case with the seeded hidden batch 1. Visual debugger: shrinking light bands mark low, mid, high, and discarded ranges so each comparison visibly halves the space. Progression plan: curriculum map places this mission in Stage 5 - Algorithmic Search; spaced review path: capstone review combining structures, validation, and search; expansion bridge: multi-function capstone combining two or three concepts; side objectives reward comments, edge cases, and clean returns. Character plan: supply-cache analyst mentor NPC, named survivor team, role icon, post-rescue dialogue, recurring radio ally, readable nameplate, and debrief vignette for Dar es Salaam. Flow plan: first-session route preview, practice-only terminal option, replay-from-journal hook, beginner/normal/challenge tuning band 5, terminal-pressure dampener, return markers, fail-safe objective board, reward choice kiosk, stage recap, profile stats, review recommendation, and save-slot preview. Accessibility and polish plan: scalable terminal/HUD/subtitle text, colorblind-safe markers, remappable keyboard/controller prompts, screen-reader mission summary, wrapped severity-labeled errors, audio stingers, African Urban Relay ambient loop, low-combat learning note, photo/inspect cue, main-menu curriculum access, loading tip, and subtitle-safe radio layout. QA plan: runtime spawn audit sample 410, tutorial-terminal-rescue-extraction-fast-travel smoke path, performance budgets for enemies/proxies/props/lights/text, packaged-build audit, and weekly release checklist sign-off. Visible test: binarySearch([2,4,6,8,10], 6) must find the target without scanning linearly. Hidden tests: sorted-cache batch 1 includes first, middle, last, and not-found targets.	Terminal mission brief for Dar es Salaam, TZ
CodeRescueCampaign	campaign.410.dar_es_salaam_tz.radio_briefing	Radio briefing: Dar es Salaam, TZ is stop 410 on the national route. Secure the Dar es Salaam Rescue Arch in the African Urban Relay, finish the halving a sorted search space with bounds lesson, then extract the survivor team. New city feature: Sorted-cache vault 2: shrinking light bands show low, mid, and high bounds.	Radio/subtitle briefing for Dar es Salaam, TZ
CodeRescueCampaign	campaign.410.dar_es_salaam_tz.hint	Hint: keep low and high bounds; if the midpoint is too small, move low up, otherwise move high down.	Coding hint for Dar es Salaam, TZ
CodeRescueCampaign	campaign.410.dar_es_salaam_tz.visible	Visible test: binarySearch([2,4,6,8,10], 6) must find the target without scanning linearly.	Visible test description for Dar es Salaam, TZ
CodeRescueCampaign	campaign.410.dar_es_salaam_tz.hidden	Hidden tests: sorted-cache batch 1 includes first, middle, last, and not-found targets.	Hidden test description for Dar es Salaam, TZ
CodeRescueCampaign	campaign.411.accra_gh.terminal_title	Accra: Even-Unit Triage Filter	Terminal title for Accra, GH
CodeRescueCampaign	campaign.411.accra_gh.mission_brief	Accra must route even-numbered emergency units first. Write evenNumbers/even_numbers to keep only even values in order. Stage 5 - Algorithmic Search. Curriculum focus: array filtering with predicates. Stage goal: Use algorithmic invariants to reduce work, especially bounds, sentinels, and sorted data. Graduation strategy: preserve input order while keeping only values that pass the even test. Recommended first pass: Python. Hint: keep a separate output index or append only when value % 2 equals 0. Architecture: African Urban Relay with triage conveyor lanes around Accra Data Beacon, signature 411 Play detail: Triage sorter 3: even-number lanes lead to rescue while odd lanes become decoys. Language track: Python track emphasizes small readable helpers, list operations, and clear loop intent. Current concept: array filtering with predicates. Rank 411 launch track note: this run keeps the campaign terminal on the language selected before deployment. Learning support: Why this matters: filtering is the foundation of data cleanup, search results, and mission triage. Predict before coding: predict which values survive a short mixed odd/even list. Optional worked example: worked example: [1,2,3,4] keeps [2,4] without reordering. Code-trace mini-game: trace one visible case before editing. Mistake glossary: appending every value or changing order breaks triage routing. Hidden-test replay: after validation, compare the visible case with the seeded hidden batch 2. Visual debugger: triage lanes split kept even values from rejected odd values so predicate filtering has a physical route. Progression plan: curriculum map places this mission in Stage 5 - Algorithmic Search; spaced review path: capstone review combining structures, validation, and search; expansion bridge: multi-function capstone combining two or three concepts; side objectives reward comments, edge cases, and clean returns. Character plan: data medic mentor NPC, named survivor team, role icon, post-rescue dialogue, recurring radio ally, readable nameplate, and debrief vignette for Accra. Flow plan: first-session route preview, practice-only terminal option, replay-from-journal hook, beginner/normal/challenge tuning band 5, terminal-pressure dampener, return markers, fail-safe objective board, reward choice kiosk, stage recap, profile stats, review recommendation, and save-slot preview. Accessibility and polish plan: scalable terminal/HUD/subtitle text, colorblind-safe markers, remappable keyboard/controller prompts, screen-reader mission summary, wrapped severity-labeled errors, audio stingers, African Urban Relay ambient loop, low-combat learning note, photo/inspect cue, main-menu curriculum access, loading tip, and subtitle-safe radio layout. QA plan: runtime spawn audit sample 411, tutorial-terminal-rescue-extraction-fast-travel smoke path, performance budgets for enemies/proxies/props/lights/text, packaged-build audit, and weekly release checklist sign-off. Visible test: evenNumbers([1,2,3,4,5,6]) must return [2,4,6]. Hidden tests: city batch 2 includes odd-only edges and preserves even-number order.	Terminal mission brief for Accra, GH
CodeRescueCampaign	campaign.411.accra_gh.radio_briefing	Radio briefing: Accra, GH is stop 411 on the national route. Secure the Accra Data Beacon in the African Urban Relay, finish the array filtering with predicates lesson, then extract the survivor team. New city feature: Triage sorter 3: even-number lanes lead to rescue while odd lanes become decoys.	Radio/subtitle briefing for Accra, GH
CodeRescueCampaign	campaign.411.accra_gh.hint	Hint: keep a separate output index or append only when value % 2 equals 0.	Coding hint for Accra, GH
CodeRescueCampaign	campaign.411.accra_gh.visible	Visible test: evenNumbers([1,2,3,4,5,6]) must return [2,4,6].	Visible test description for Accra, GH
CodeRescueCampaign	campaign.411.accra_gh.hidden	Hidden tests: city batch 2 includes odd-only edges and preserves even-number order.	Hidden test description for Accra, GH
CodeRescueCampaign	campaign.412.abidjan_ci.terminal_title	Abidjan: Beacon Cycle FizzBuzz	Terminal title for Abidjan, CI
CodeRescueCampaign	campaign.412.abidjan_ci.mission_brief	Abidjan needs a timed beacon sweep. Write fizzBuzz/fizz_buzz so rescue drones receive the correct cycle labels. Stage 5 - Algorithmic Search. Curriculum focus: loops, divisibility, and ordered branches. Stage goal: Use algorithmic invariants to reduce work, especially bounds, sentinels, and sorted data. Graduation strategy: check the combined 3-and-5 case before the individual cases. Recommended first pass: MATLAB. Hint: test divisible by 15 first, because those numbers are also divisible by 3 and 5. Architecture: African Urban Relay with timed beacon pylons around Abidjan Command Obelisk, signature 412 Play detail: Beacon cycle yard 4: numbered pylons emphasize checking 15 before 3 or 5. Language track: MATLAB track emphasizes function-file naming, one-based indexing, arrays, and vector-friendly reasoning. Current concept: loops, divisibility, and ordered branches. Rank 412 launch track note: this run keeps the campaign terminal on the language selected before deployment. Learning support: Why this matters: ordered branches are the core of rule systems, validators, and game-state scripts. Predict before coding: predict outputs for 3, 5, and 15 before coding the branch order. Optional worked example: worked example: 15 is FizzBuzz because the combined rule wins first. Code-trace mini-game: trace one visible case before editing. Mistake glossary: checking 3 before 15 makes FizzBuzz numbers become only Fizz. Hidden-test replay: after validation, compare the visible case with the seeded hidden batch 3. Visual debugger: numbered beacon pylons color 3, 5, and 15 decisions distinctly so branch order is readable in the world. Progression plan: curriculum map places this mission in Stage 5 - Algorithmic Search; spaced review path: capstone review combining structures, validation, and search; expansion bridge: multi-function capstone combining two or three concepts; side objectives reward comments, edge cases, and clean returns. Character plan: drone timing coordinator mentor NPC, named survivor team, role icon, post-rescue dialogue, recurring radio ally, readable nameplate, and debrief vignette for Abidjan. Flow plan: first-session route preview, practice-only terminal option, replay-from-journal hook, beginner/normal/challenge tuning band 5, terminal-pressure dampener, return markers, fail-safe objective board, reward choice kiosk, stage recap, profile stats, review recommendation, and save-slot preview. Accessibility and polish plan: scalable terminal/HUD/subtitle text, colorblind-safe markers, remappable keyboard/controller prompts, screen-reader mission summary, wrapped severity-labeled errors, audio stingers, African Urban Relay ambient loop, low-combat learning note, photo/inspect cue, main-menu curriculum access, loading tip, and subtitle-safe radio layout. QA plan: runtime spawn audit sample 412, tutorial-terminal-rescue-extraction-fast-travel smoke path, performance budgets for enemies/proxies/props/lights/text, packaged-build audit, and weekly release checklist sign-off. Visible test: fizzBuzz(15) must produce the classic 1..15 FizzBuzz sequence. Hidden tests: extended beacon sweep length 18 checks later multiples of 3, 5, and 15.	Terminal mission brief for Abidjan, CI
CodeRescueCampaign	campaign.412.abidjan_ci.radio_briefing	Radio briefing: Abidjan, CI is stop 412 on the national route. Secure the Abidjan Command Obelisk in the African Urban Relay, finish the loops, divisibility, and ordered branches lesson, then extract the survivor team. New city feature: Beacon cycle yard 4: numbered pylons emphasize checking 15 before 3 or 5.	Radio/subtitle briefing for Abidjan, CI
CodeRescueCampaign	campaign.412.abidjan_ci.hint	Hint: test divisible by 15 first, because those numbers are also divisible by 3 and 5.	Coding hint for Abidjan, CI
CodeRescueCampaign	campaign.412.abidjan_ci.visible	Visible test: fizzBuzz(15) must produce the classic 1..15 FizzBuzz sequence.	Visible test description for Abidjan, CI
CodeRescueCampaign	campaign.412.abidjan_ci.hidden	Hidden tests: extended beacon sweep length 18 checks later multiples of 3, 5, and 15.	Hidden test description for Abidjan, CI
CodeRescueCampaign	campaign.413.algiers_dz.terminal_title	Algiers: Mirror-Code Integrity Check	Terminal title for Algiers, DZ
CodeRescueCampaign	campaign.413.algiers_dz.mission_brief	"Algiers uses mirrored access codes. Write isPalindrome/is_palindrome to accept real mirror codes and reject impostors. Stage 5 - Algorithmic Search. Curriculum focus: mirror checks and edge cases. Stage goal: Use algorithmic invariants to reduce work, especially bounds, sentinels, and sorted data. Graduation strategy: compare paired characters and test both pass and fail cases. Recommended first pass: C+. Hint: compare the first and last characters, then move inward until the scan crosses. Architecture: African Urban Relay with mirrored plaza around Algiers Relay Bridge, signature 413 Play detail: Mirror-code walk 1: paired light posts teach left/right character comparisons. Language track: C+ track emphasizes C-style fundamentals with gentle C++ standard-library introductions. Current concept: mirror checks and edge cases. Rank 413 launch track note: this run keeps the campaign terminal on the language selected before deployment. Learning support: Why this matters: two-sided comparison builds the habit of proving both acceptance and rejection cases. Predict before coding: predict one passing mirror code and one failing impostor code. Optional worked example: worked example: level passes because l/e mirror e/l; signal fails. Code-trace mini-game: trace one visible case before editing. Mistake glossary: returning true too early accepts impostor codes. Hidden-test replay: after validation, compare the visible case with the seeded hidden batch 4. Visual debugger: paired mirror posts highlight left and right indexes together so players can see why a mismatch rejects the code. Progression plan: curriculum map places this mission in Stage 5 - Algorithmic Search; spaced review path: capstone review combining structures, validation, and search; expansion bridge: multi-function capstone combining two or three concepts; side objectives reward comments, edge cases, and clean returns. Character plan: archive integrity analyst mentor NPC, named survivor team, role icon, post-rescue dialogue, recurring radio ally, readable nameplate, and debrief vignette for Algiers. Flow plan: first-session route preview, practice-only terminal option, replay-from-journal hook, beginner/normal/challenge tuning band 5, terminal-pressure dampener, return markers, fail-safe objective board, reward choice kiosk, stage recap, profile stats, review recommendation, and save-slot preview. Accessibility and polish plan: scalable terminal/HUD/subtitle text, colorblind-safe markers, remappable keyboard/controller prompts, screen-reader mission summary, wrapped severity-labeled errors, audio stingers, African Urban Relay ambient loop, low-combat learning note, photo/inspect cue, main-menu curriculum access, loading tip, and subtitle-safe radio layout. QA plan: runtime spawn audit sample 413, tutorial-terminal-rescue-extraction-fast-travel smoke path, performance budgets for enemies/proxies/props/lights/text, packaged-build audit, and weekly release checklist sign-off. Visible test: isPalindrome(""racecar"") must return true. Hidden tests: a real mirror word must pass and a rescue-code impostor must fail."	Terminal mission brief for Algiers, DZ
CodeRescueCampaign	campaign.413.algiers_dz.radio_briefing	Radio briefing: Algiers, DZ is stop 413 on the national route. Secure the Algiers Relay Bridge in the African Urban Relay, finish the mirror checks and edge cases lesson, then extract the survivor team. New city feature: Mirror-code walk 1: paired light posts teach left/right character comparisons.	Radio/subtitle briefing for Algiers, DZ
CodeRescueCampaign	campaign.413.algiers_dz.hint	Hint: compare the first and last characters, then move inward until the scan crosses.	Coding hint for Algiers, DZ
CodeRescueCampaign	campaign.413.algiers_dz.visible	"Visible test: isPalindrome(""racecar"") must return true."	Visible test description for Algiers, DZ
CodeRescueCampaign	campaign.413.algiers_dz.hidden	Hidden tests: a real mirror word must pass and a rescue-code impostor must fail.	Hidden test description for Algiers, DZ
CodeRescueCampaign	campaign.414.tunis_tn.terminal_title	Tunis: Sorted Cache Binary Search	Terminal title for Tunis, TN
CodeRescueCampaign	campaign.414.tunis_tn.mission_brief	Tunis is searching a sorted supply cache. Write binarySearch/binary_search to find a target by halving the search space, returning the target index or the not-found value. Stage 5 - Algorithmic Search. Curriculum focus: halving a sorted search space with bounds. Stage goal: Use algorithmic invariants to reduce work, especially bounds, sentinels, and sorted data. Graduation strategy: track low/high bounds, test the midpoint, and discard half the search space. Recommended first pass: C++. Hint: keep low and high bounds; if the midpoint is too small, move low up, otherwise move high down. Architecture: African Urban Relay with halved search vault around Tunis Power Crown, signature 414 Play detail: Sorted-cache vault 2: shrinking light bands show low, mid, and high bounds. Language track: C++ track emphasizes typed functions, vectors, strings, and standard-library algorithms. Current concept: halving a sorted search space with bounds. Rank 414 launch track note: this run keeps the campaign terminal on the language selected before deployment. Learning support: Why this matters: halving a search space turns brute force into a fast algorithmic decision. Predict before coding: predict low, mid, and high after the first comparison. Optional worked example: worked example: target 6 in [2,4,6,8] checks the middle before shrinking. Code-trace mini-game: trace one visible case before editing. Mistake glossary: stale bounds repeat the same mid and never prove not-found. Hidden-test replay: after validation, compare the visible case with the seeded hidden batch 5. Visual debugger: shrinking light bands mark low, mid, high, and discarded ranges so each comparison visibly halves the space. Progression plan: curriculum map places this mission in Stage 5 - Algorithmic Search; spaced review path: capstone review combining structures, validation, and search; expansion bridge: multi-function capstone combining two or three concepts; side objectives reward comments, edge cases, and clean returns. Character plan: supply-cache analyst mentor NPC, named survivor team, role icon, post-rescue dialogue, recurring radio ally, readable nameplate, and debrief vignette for Tunis. Flow plan: first-session route preview, practice-only terminal option, replay-from-journal hook, beginner/normal/challenge tuning band 5, terminal-pressure dampener, return markers, fail-safe objective board, reward choice kiosk, stage recap, profile stats, review recommendation, and save-slot preview. Accessibility and polish plan: scalable terminal/HUD/subtitle text, colorblind-safe markers, remappable keyboard/controller prompts, screen-reader mission summary, wrapped severity-labeled errors, audio stingers, Southern Evac Line ambient loop, low-combat learning note, photo/inspect cue, main-menu curriculum access, loading tip, and subtitle-safe radio layout. QA plan: runtime spawn audit sample 414, tutorial-terminal-rescue-extraction-fast-travel smoke path, performance budgets for enemies/proxies/props/lights/text, packaged-build audit, and weekly release checklist sign-off. Visible test: binarySearch([2,4,6,8,10], 6) must find the target without scanning linearly. Hidden tests: sorted-cache batch 5 includes first, middle, last, and not-found targets.	Terminal mission brief for Tunis, TN
CodeRescueCampaign	campaign.414.tunis_tn.radio_briefing	Radio briefing: Tunis, TN is stop 414 on the national route. Secure the Tunis Power Crown in the African Urban Relay, finish the halving a sorted search space with bounds lesson, then extract the survivor team. New city feature: Sorted-cache vault 2: shrinking light bands show low, mid, and high bounds.	Radio/subtitle briefing for Tunis, TN
CodeRescueCampaign	campaign.414.tunis_tn.hint	Hint: keep low and high bounds; if the midpoint is too small, move low up, otherwise move high down.	Coding hint for Tunis, TN
CodeRescueCampaign	campaign.414.tunis_tn.visible	Visible test: binarySearch([2,4,6,8,10], 6) must find the target without scanning linearly.	Visible test description for Tunis, TN
CodeRescueCampaign	campaign.414.tunis_tn.hidden	Hidden tests: sorted-cache batch 5 includes first, middle, last, and not-found targets.	Hidden test description for Tunis, TN
CodeRescueCampaign	campaign.415.rabat_ma.terminal_title	Rabat: Evacuation Chain Traversal	Terminal title for Rabat, MA
